Station,Year,Month,Tmax (Celcius),Tmin (Celcius),Af, Rain (mm), Sun (hours)
Sheffield,2016,3,9.1,2.9,2.0,87.2,98.6#
Sheffield,2016,4,11.6,3.8,1.0,65.8,154.9#
Sheffield,2016,5,16.9,7.9,0.0,58.2,164.5#
Sheffield,2016,6,18.8,11.1,0.0,130.4,106.5#
Sheffield,2016,7,21.3,13.5,0.0,30.0,178.0#
Sheffield,2016,8,21.0,13.2,0.0,62.0,194.5#
Sheffield,2016,9,19.9,12.5,0.0,44.2,113.5#
Sheffield,2016,10,13.7,8.1,0.0,29.2,84.0#
Sheffield,2016,11,8.4,3.7,2.0,95.6,71.9#
Sheffield,2016,12,9.3,4.1,3.0,31.8,57.9#
Sheffield,2017,1,6.7,2.2,8.0,41.6,53.8#
Sheffield,2017,2,8.1,3.5,2.0,58.2,50.4#
Sheffield,2017,3,12.3,5.5,1.0,62.6,143.0#
Sheffield,2017,4,13.4,5.6,0.0,15.8,150.3#
Sheffield,2017,5,17.9,9.0,0.0,53.2,180.1#
Sheffield,2017,6,20.3,12.6,0.0,89.0,155.2#
Sheffield,2017,7,21.2,12.6,0.0,78.2,152.2#
Sheffield,2017,8,19.9,12.1,0.0,68.6,171.5#
Sheffield,2017,9,17.3,10.3,0.0,70.4,103.6#
Sheffield,2017,10,15.2,10.0,0.0,46.0,86.7#
Sheffield,2017,11,9.7,4.7,0.0,43.2,72.8#
Sheffield,2017,12,7.4,2.8,6.0,70.2,64.0#
Sheffield,2018,1,7.2,3.0,3.0,124.2,39.1#
Sheffield,2018,2,5.3,0.6,10.0,41.2,68.7#
Sheffield,2018,3,7.5,1.7,7.0,113.2,61.4#
Sheffield,2018,4,13.2,6.0,0.0,97.0,96.7#
Sheffield,2018,5,19.4,8.7,0.0,36.8,251.4#
Sheffield,2018,6,21.5,11.7,0.0,23.2,225.2#
Sheffield,2018,7,25.4,13.9,0.0,23.2,252.3
Sheffield,2018,8,21.8,13.3,0.0,27.4,136.7#
Sheffield,2018,9,18.0,10.2,0.0,88.6,146.6#
Sheffield,2018,10,14.3,7.5,1.0,49.0,129.3#
Sheffield,2018,11,10.3,5.7,1.0,73.6,56.2
Sheffield,2018,12,8.8,4.4,2.0,100.8,43.5
Sheffield,2019,1,6.6,2.8,5.0,27.4,50.0
Sheffield,2019,2,11.2,3.2,4.0,32.2,122.6#
Sheffield,2019,3,11.5,4.7,0.0,118.2,132.9#
Sheffield,2019,4,14.1,4.4,3.0,16.2,155.0#
Sheffield,2019,5,16.1,7.8,0.0,43.8,181.4#
Sheffield,2019,6,18.6,10.5,0.0,130.2,113.3#
Sheffield,2019,7,22.7,14.1,0.0,126.0,157.6#
Sheffield,2019,8,22.0,13.7,0.0,64.8,184.1#
Sheffield,2019,9,18.1,10.5,0.0,139.2,152.0#
Sheffield,2019,10,12.6,6.7,0.0,135.6,81.0#
Sheffield,2019,11,7.9,3.9,4.0,200.0,29.0#
Sheffield,2019,12,8.2,3.5,3.0,73.0,52.8#
Sheffield,2020,1,9.2,4.2,2.0,53.8,54.8#
Sheffield,2020,2,8.9,3.0,1.0,224.6,74.5#
Sheffield,2020,3,10.6,2.8,4.0,43.6,135.6#
Sheffield,2020,4,15.6,5.7,1.0,12.4,199.8#
Sheffield,2020,5,18.4,7.7,1.0,5.4,251.9#
Sheffield,2020,6,19.4,11.0,0.0,91.0,138.2#
Sheffield,2020,7,19.7,12.3,0.0,79.4,123.7#
Sheffield,2020,8,21.2,13.5,0.0,115.2,131.0#
Sheffield,2020,9,18.5,10.3,0.0,25.4,143.5#
Sheffield,2020,10,13.0,7.5,0.0,96.2,52.9#
Sheffield,2020,11,11.0,5.7,1.0,38.6,48.8#
Sheffield,2020,12,7.0,2.9,3.0,126.6,38.9#
Sheffield,2021,1,5.2,0.9,12.0,145.2,42.2#
Sheffield,2021,2,7.5,1.9,9.0,84.8,66.2#
Sheffield,2021,3,11.1,4.4,2.0,68.2,94.5#
Sheffield,2021,4,11.5,1.9,8.0,5.6,196.8#
Sheffield,2021,5,14.9,6.2,0.0,130.2,125.9#
Sheffield,2021,6,20.6,11.6,0.0,21.6,173.6#
Sheffield,2021,7,22.8,14.1,0.0,69.4,171.0#
Sheffield,2021,8,19.8,13.0,0.0,30.8,99.2#
Sheffield,2021,9,20.2,12.6,0.0,46.4,129.6#
Sheffield,2021,10,14.9,9.2,0.0,83.0,99.1#
Sheffield,2021,11,10.4,5.7,2.0,52.0,53.3#
Sheffield,2021,12,8.1,3.5,3.0,102.4,31.5#
Sheffield,2022,1,8.0,2.6,3.0,25.8,85.7#
Sheffield,2022,2,9.6,3.5,1.0,182.6,80.4#
Sheffield,2022,3,11.9,3.7,3.0,46.4,150.0#
Sheffield,2022,4,13.7,5.1,2.0,27.6,165.3#
Sheffield,2022,5,17.8,9.6,0.0,28.4,138.3#
Sheffield,2022,6,20.4,10.8,0.0,55.0,203.3
Sheffield,2022,7,23.2,14.5,0.0,23.8,187.8
Sheffield,2022,8,23.9,13.6,0.0,56.4,234.5
Sheffield,2022,9,18.4,11.1,0.0,50.0,124.8
Sheffield,2022,10,15.6,9.6,0.0,124.0,113.4#
Sheffield,2022,11,10.9,6.6,0.0,122.8,37.7#
Sheffield,2022,12,6.2,1.2,11.0,79.6,54.6#
Sheffield,2023,1,7.9,2.9,7.0,82.8,78.4#
Sheffield,2023,2,9.9,4.5,2.0,9.4,77.3#
Sheffield,2023,3,10.1,3.9,6.0,110.2,79.1#
Sheffield,2023,4,12.8,5.0,2.0,63.8,127.0#
Sheffield,2023,5,17.9,8.9,0.0,18.6,186.4#
Sheffield,2023,6,22.2,12.1,0.0,35.6,206.6#
Sheffield,2023,7,20.1,12.6,0.0,162.0,112.2#
Sheffield,2023,8,20.6,13.1,0.0,54.8,151.4#
Sheffield,2023,9,20.9,12.8,0.0,76.6,127.8#
Sheffield,2023,10,14.9,8.9,0.0,203.2,77.5#
Sheffield,2023,11,9.4,5.0,2.0,108.2,68.1#
Sheffield,2023,12,8.8,4.6,5.0,163.4,31.5#
Sheffield,2024,1,7.0,2.6,6.0,72.4,54.9#
Sheffield,2024,2,10.2,4.8,2.0,92.4,42.0#
Sheffield,2024,3,11.1,4.4,1.0,94.4,75.6#
Sheffield,2024,4,13.0,5.8,0.0,86.2,100.7#
Sheffield,2024,5,18.5,10.5,0.0,58.4,117.5#
Sheffield,2024,6,19.1,10.7,0.0,28.4,149.3#
Sheffield,2024,7,21.1,12.4,0.0,86.4,159.4#
Sheffield,2024,8,21.3,12.7,0.0,19.0,139.2#
Sheffield,2024,9,16.7,10.4,0.0,143.2,92.0#
Sheffield,2024,10,14.2,8.1,0.0,75.8,83.6#
Sheffield,2024,11,9.6,4.5,7.0,62.8,58.8#
Sheffield,2024,12,9.3,4.6,0.0,118.0,42.4#
